athlete_id,total_starter,name
2041,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
2041,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
2041,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
2041,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
2041,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
2272,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
2272,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
2272,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
2272,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
2272,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
2272,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
2273,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
2276,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
2276,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
2276,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
2276,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
3246,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
3246,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
3246,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
3278,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
3278,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
3278,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
3278,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
3889,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
3889,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
3925,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
